Respondent ID,Code ,SA,MM
6297134747,AbsenceHarm,0,0
6297135288,AbsenceHarm,0,0
6297137613,AbsenceHarm,0,0
6297142129,AbsenceHarm,0,0
6297145065,AbsenceHarm,1,1
6297147521,AbsenceHarm,0,0
6297153365,AbsenceHarm,0,1
6297155132,AbsenceHarm,0,0
6297155426,AbsenceHarm,0,0
6297156874,AbsenceHarm,0,0
6297161815,AbsenceHarm,0,0
6297162736,AbsenceHarm,0,0
6297163812,AbsenceHarm,0,0
6297166684,AbsenceHarm,0,1
6297172639,AbsenceHarm,0,0
6297183415,AbsenceHarm,1,1
6297187097,AbsenceHarm,1,0
6297191259,AbsenceHarm,0,0
6297192905,AbsenceHarm,0,0
6297195431,AbsenceHarm,0,0
6297199984,AbsenceHarm,0,0
6297200751,AbsenceHarm,0,0
6297202360,AbsenceHarm,0,0
6297203289,AbsenceHarm,0,0
6297220574,AbsenceHarm,0,0
6297223279,AbsenceHarm,0,0
6297235496,AbsenceHarm,0,0
6297240392,AbsenceHarm,0,0
6297252813,AbsenceHarm,0,0
6297265963,AbsenceHarm,0,0
6297286920,AbsenceHarm,0,0
6297321790,AbsenceHarm,0,0
6297325727,AbsenceHarm,0,0
6297339557,AbsenceHarm,0,0
6297359889,AbsenceHarm,0,0
6297362319,AbsenceHarm,0,0
6297402285,AbsenceHarm,0,0
6297421188,AbsenceHarm,0,0
6297425142,AbsenceHarm,0,0
6297431668,AbsenceHarm,0,0
6297453769,AbsenceHarm,0,0
6297456913,AbsenceHarm,0,0
6297457789,AbsenceHarm,0,0
6297483296,AbsenceHarm,0,0
6297488926,AbsenceHarm,0,0
6297529887,AbsenceHarm,0,0
6297550923,AbsenceHarm,0,0
6297596917,AbsenceHarm,0,0
6297604728,AbsenceHarm,0,0
6297617486,AbsenceHarm,0,0
6297629947,AbsenceHarm,0,0
6297644692,AbsenceHarm,0,0
6297649986,AbsenceHarm,0,0
6297656168,AbsenceHarm,0,0
6297658171,AbsenceHarm,0,0
6297669706,AbsenceHarm,0,0
6297681000,AbsenceHarm,0,0
6297682697,AbsenceHarm,1,1
6297085202,Equality,0,0
6297086071,Equality,0,0
6297086289,Equality,0,0
6297089103,Equality,0,0
6297089937,Equality,0,0
6297090064,Equality,0,0
6297090433,Equality,0,0
6297092996,Equality,0,0
6297094841,Equality,0,0
6297097818,Equality,0,0
6297098747,Equality,0,0
6297099941,Equality,0,0
6297101782,Equality,0,0
6297103396,Equality,0,0
6297104484,Equality,0,0
6297104647,Equality,0,0
6297111301,Equality,0,0
6297118083,Equality,0,0
6297118259,Equality,0,0
6297118875,Equality,0,0
6297121694,Equality,0,0
6297122166,Equality,0,0
6297122424,Equality,0,0
6297122836,Equality,0,0
6297123519,Equality,0,0
6297124566,Equality,0,0
6297125968,Equality,0,0
6297127481,Equality,0,0
6297128130,Equality,0,0
6297129162,Equality,0,0
6297130848,Equality,0,0
6297132475,Equality,0,0
6297132635,Equality,0,0
6297133952,Equality,0,0
6297145638,Equality,0,0
6297148765,Equality,0,0
6297148908,Equality,0,0
6297150072,Equality,0,0
6297150166,Equality,0,0
6297154805,Equality,0,0
6297159851,Equality,0,0
6297163318,Equality,0,0
6297176623,Equality,0,0
6297200998,Equality,0,0
6297203618,Equality,0,0
6297223834,Equality,0,0
6297278839,Equality,0,0
6297296031,Equality,0,0
6297334285,Equality,0,0
6297339588,Equality,0,0
6297357836,Equality,0,0
6297372448,Equality,0,0
6297372646,Equality,0,0
6297399349,Equality,0,0
6297420676,Equality,0,0
6297421194,Equality,0,0
6297484456,Equality,0,0
6297485664,Equality,0,0
6297514751,Equality,0,0
6297584897,Equality,0,0
6297619082,Equality,0,0
6297683884,Equality,0,0
6297685720,Equality,0,0
6297084303,Equality,0,0
6297086594,Equality,0,0
6297086682,Equality,0,0
6297086706,Equality,0,0
6297087455,Equality,0,0
6297088074,Equality,0,0
6297088597,Equality,0,0
6297088777,Equality,0,0
6297089279,Equality,0,0
6297089454,Equality,0,0
6297092291,Equality,0,0
6297093305,Equality,0,0
6297096338,Equality,0,0
6297096511,Equality,0,0
6297097289,Equality,0,0
6297097390,Equality,0,0
6297097749,Equality,0,0
6297097925,Equality,0,0
6297098201,Equality,0,0
6297100231,Equality,0,0
6297100338,Equality,0,0
6297101036,Equality,0,0
6297101413,Equality,0,0
6297101468,Equality,0,0
6297103571,Equality,0,0
6297103585,Equality,0,0
6297104236,Equality,0,0
6297104943,Equality,0,0
6297105654,Equality,0,0
6297105706,Equality,0,0
6297105787,Equality,0,0
6297106497,Equality,0,0
6297109936,Equality,0,0
6297113320,Equality,0,0
6297114341,Equality,0,0
6297115429,Equality,0,0
6297118662,Equality,0,0
6297122262,Equality,0,0
6297125806,Equality,0,0
6297126225,Equality,0,0
6297127102,Equality,0,0
6297128899,Equality,0,0
6297133740,Equality,0,0
6297149301,Equality,0,0
6297168324,Equality,0,0
6297168356,Equality,0,0
6297172890,Equality,0,0
6297178887,Equality,0,0
6297191499,Equality,0,0
6297193330,Equality,0,0
6297200889,Equality,0,0
6297202939,Equality,0,0
6297203327,Equality,0,0
6297206449,Equality,0,0
6297208170,Equality,0,0
6297223938,Equality,0,0
6297226301,Equality,0,0
6297264173,Equality,0,0
6297280044,Equality,0,0
6297282497,Equality,0,0
6297288246,Equality,0,0
6297291179,Equality,0,0
6297309391,Equality,0,0
6297366208,Equality,0,0
6297373891,Equality,0,0
6297378709,Equality,0,0
6297402697,Equality,0,0
6297426406,Equality,0,0
6297475563,Equality,0,0
6297479353,Equality,0,0
6297510865,Equality,0,0
6297520072,Equality,0,0
6297529791,Equality,0,0
6297531420,Equality,0,0
6297538182,Equality,0,0
6297588793,Equality,0,0
6297624448,Equality,0,0
6297648678,Equality,0,0
6297689071,Equality,0,0
6297084394,Equality,0,0
6297084863,Equality,0,0
6297085084,Equality,0,0
6297085330,Equality,0,0
6297087991,Equality,1,1
6297090204,Equality,0,0
6297090562,Equality,0,0
6297092200,Equality,0,0
6297092347,Equality,0,0
6297092458,Equality,0,0
6297093379,Equality,0,0
6297093949,Equality,0,0
6297094742,Equality,0,0
6297095408,Equality,0,0
6297095921,Equality,0,0
6297096535,Equality,0,0
6297102036,Equality,0,0
6297102182,Equality,0,0
6297104605,Equality,1,1
6297106096,Equality,0,0
6297106102,Equality,0,0
6297106542,Equality,0,0
6297114236,Equality,0,0
6297115726,Equality,0,0
6297118264,Equality,0,0
6297119394,Equality,1,1
6297119672,Equality,0,0
6297123538,Equality,0,0
6297125861,Equality,0,0
6297127371,Equality,0,0
6297128451,Equality,0,0
6297130748,Equality,0,0
6297131849,Equality,1,1
6297134390,Equality,1,1
6297135218,Equality,1,1
6297136368,Equality,0,0
6297137719,Equality,0,0
6297143131,Equality,0,0
6297143573,Equality,0,0
6297144359,Equality,0,0
6297147095,Equality,0,0
6297147723,Equality,0,0
6297153605,Equality,0,1
6297162712,Equality,0,0
6297164295,Equality,0,0
6297164684,Equality,0,0
6297173237,Equality,0,0
6297182938,Equality,0,0
6297183440,Equality,0,0
6297183511,Equality,0,0
6297186867,Equality,0,0
6297188506,Equality,0,0
6297192335,Equality,0,0
6297194482,Equality,0,0
6297199671,Equality,0,0
6297199847,Equality,0,0
6297200501,Equality,1,1
6297200628,Equality,0,0
6297200635,Equality,0,0
6297202377,Equality,0,0
6297202950,Equality,0,0
6297204378,Equality,0,0
6297214605,Equality,1,1
6297218301,Equality,0,0
6297250553,Equality,0,0
6297268319,Equality,0,0
6297273339,Equality,0,0
6297276868,Equality,0,0
6297286332,Equality,0,0
6297305259,Equality,0,0
6297348086,Equality,0,0
6297353021,Equality,0,0
6297357432,Equality,0,0
6297358181,Equality,0,0
6297358630,Equality,0,0
6297384573,Equality,0,0
6297388125,Equality,0,0
6297399576,Equality,0,0
6297402305,Equality,0,0
6297446232,Equality,0,0
6297459273,Equality,0,0
6297480451,Equality,0,0
6297481285,Equality,0,0
6297503428,Equality,0,0
6297538474,Equality,0,0
6297540267,Equality,0,0
6297568973,Equality,0,0
6297634747,Equality,0,0
6297657007,Equality,0,0
6297679841,Equality,0,0
6297085434,Equality,0,0
6297085888,Equality,1,1
6297087370,Equality,0,0
6297087586,Equality,0,0
6297087596,Equality,0,0
6297088535,Equality,0,0
6297089491,Equality,0,1
6297090036,Equality,1,1
6297092146,Equality,0,0
6297093732,Equality,0,0
6297094527,Equality,0,0
6297095030,Equality,0,0
6297095488,Equality,0,0
6297095762,Equality,0,0
6297097737,Equality,0,1
6297097891,Equality,0,1
6297098147,Equality,0,0
6297098542,Equality,0,0
6297099345,Equality,0,0
6297103562,Equality,0,0
6297104180,Equality,0,0
6297107145,Equality,1,1
6297107244,Equality,0,0
6297107994,Equality,1,1
6297108103,Equality,0,0
6297109495,Equality,0,0
6297111367,Equality,1,1
6297112355,Equality,0,0
6297113413,Equality,1,1
6297113691,Equality,0,0
6297113899,Equality,0,0
6297115532,Equality,0,0
6297116194,Equality,0,0
6297117730,Equality,0,0
6297117940,Equality,1,1
6297117960,Equality,0,0
6297119550,Equality,0,0
6297122963,Equality,0,0
6297123125,Equality,0,0
6297123583,Equality,0,0
6297128816,Equality,1,1
6297132428,Equality,0,0
6297134747,Equality,0,0
6297135288,Equality,0,0
6297137613,Equality,1,1
6297142129,Equality,0,0
6297145065,Equality,1,1
6297147521,Equality,0,0
6297153365,Equality,1,1
6297155132,Equality,0,0
6297155426,Equality,1,1
6297156874,Equality,0,0
6297161815,Equality,0,0
6297162736,Equality,0,0
6297163812,Equality,0,0
6297166684,Equality,1,1
6297172639,Equality,1,1
6297183415,Equality,0,0
6297187097,Equality,0,0
6297191259,Equality,0,0
6297192905,Equality,0,0
6297195431,Equality,0,0
6297199984,Equality,0,0
6297200751,Equality,0,0
6297202360,Equality,0,0
6297203289,Equality,0,0
6297220574,Equality,0,0
6297223279,Equality,0,0
6297235496,Equality,0,0
6297240392,Equality,0,0
6297252813,Equality,0,0
6297265963,Equality,0,0
6297286920,Equality,0,0
6297321790,Equality,0,0
6297325727,Equality,0,0
6297339557,Equality,1,1
6297359889,Equality,0,0
6297362319,Equality,0,0
6297402285,Equality,0,0
6297421188,Equality,0,0
6297425142,Equality,0,1
6297431668,Equality,0,0
6297453769,Equality,1,1
6297456913,Equality,0,0
6297457789,Equality,0,0
6297483296,Equality,0,0
6297488926,Equality,0,0
6297529887,Equality,0,0
6297550923,Equality,0,0
6297596917,Equality,0,0
6297604728,Equality,1,1
6297617486,Equality,0,0
6297629947,Equality,0,0
6297644692,Equality,0,0
6297649986,Equality,0,0
6297656168,Equality,0,0
6297658171,Equality,0,0
6297669706,Equality,0,0
6297681000,Equality,1,1
6297682697,Equality,0,0
6297085202,PhysicalRisk,0,0
6297086071,PhysicalRisk,0,0
6297086289,PhysicalRisk,0,0
6297089103,PhysicalRisk,0,0
6297089937,PhysicalRisk,0,0
6297090064,PhysicalRisk,0,0
6297090433,PhysicalRisk,0,0
6297092996,PhysicalRisk,0,0
6297094841,PhysicalRisk,0,0
6297097818,PhysicalRisk,0,0
6297098747,PhysicalRisk,0,0
6297099941,PhysicalRisk,0,0
6297101782,PhysicalRisk,0,0
6297103396,PhysicalRisk,0,0
6297104484,PhysicalRisk,0,0
6297104647,PhysicalRisk,0,0
6297111301,PhysicalRisk,0,0
6297118083,PhysicalRisk,0,0
6297118259,PhysicalRisk,0,0
6297118875,PhysicalRisk,0,0
6297121694,PhysicalRisk,0,0
6297122166,PhysicalRisk,0,0
6297122424,PhysicalRisk,0,0
6297122836,PhysicalRisk,0,0
6297123519,PhysicalRisk,0,0
6297124566,PhysicalRisk,0,0
6297125968,PhysicalRisk,0,0
6297127481,PhysicalRisk,0,0
6297128130,PhysicalRisk,1,0
6297129162,PhysicalRisk,0,0
6297130848,PhysicalRisk,0,0
6297132475,PhysicalRisk,0,0
6297132635,PhysicalRisk,0,0
6297133952,PhysicalRisk,0,0
6297145638,PhysicalRisk,0,0
6297148765,PhysicalRisk,0,0
6297148908,PhysicalRisk,0,0
6297150072,PhysicalRisk,0,0
6297150166,PhysicalRisk,0,0
6297154805,PhysicalRisk,0,0
6297159851,PhysicalRisk,0,0
6297163318,PhysicalRisk,0,0
6297176623,PhysicalRisk,0,0
6297200998,PhysicalRisk,0,0
6297203618,PhysicalRisk,0,0
6297223834,PhysicalRisk,0,0
6297278839,PhysicalRisk,0,0
6297296031,PhysicalRisk,0,0
6297334285,PhysicalRisk,0,0
6297339588,PhysicalRisk,0,0
6297357836,PhysicalRisk,0,0
6297372448,PhysicalRisk,0,0
6297372646,PhysicalRisk,0,0
6297399349,PhysicalRisk,0,0
6297420676,PhysicalRisk,0,0
6297421194,PhysicalRisk,0,0
6297484456,PhysicalRisk,0,0
6297485664,PhysicalRisk,0,0
6297514751,PhysicalRisk,0,0
6297584897,PhysicalRisk,0,0
6297619082,PhysicalRisk,0,0
6297683884,PhysicalRisk,0,0
6297685720,PhysicalRisk,0,0
6297084303,PhysicalRisk,0,0
6297086594,PhysicalRisk,0,0
6297086682,PhysicalRisk,0,0
6297086706,PhysicalRisk,0,0
6297087455,PhysicalRisk,0,0
6297088074,PhysicalRisk,0,0
6297088597,PhysicalRisk,0,0
6297088777,PhysicalRisk,0,0
6297089279,PhysicalRisk,0,0
6297089454,PhysicalRisk,0,0
6297092291,PhysicalRisk,0,0
6297093305,PhysicalRisk,0,0
6297096338,PhysicalRisk,0,0
6297096511,PhysicalRisk,0,0
6297097289,PhysicalRisk,0,0
6297097390,PhysicalRisk,0,0
6297097749,PhysicalRisk,0,0
6297097925,PhysicalRisk,0,0
6297098201,PhysicalRisk,0,0
6297100231,PhysicalRisk,0,0
6297100338,PhysicalRisk,0,0
6297101036,PhysicalRisk,0,0
6297101413,PhysicalRisk,0,0
6297101468,PhysicalRisk,0,0
6297103571,PhysicalRisk,0,0
6297103585,PhysicalRisk,0,0
6297104236,PhysicalRisk,0,0
6297104943,PhysicalRisk,0,0
6297105654,PhysicalRisk,0,0
6297105706,PhysicalRisk,0,0
6297105787,PhysicalRisk,0,0
6297106497,PhysicalRisk,0,0
6297109936,PhysicalRisk,0,0
6297113320,PhysicalRisk,0,0
6297114341,PhysicalRisk,0,0
6297115429,PhysicalRisk,0,0
6297118662,PhysicalRisk,0,0
6297122262,PhysicalRisk,0,0
6297125806,PhysicalRisk,0,0
6297126225,PhysicalRisk,0,0
6297127102,PhysicalRisk,0,0
6297128899,PhysicalRisk,0,0
6297133740,PhysicalRisk,0,0
6297149301,PhysicalRisk,0,0
6297168324,PhysicalRisk,0,0
6297168356,PhysicalRisk,0,0
6297172890,PhysicalRisk,0,0
6297178887,PhysicalRisk,0,0
6297191499,PhysicalRisk,0,0
6297193330,PhysicalRisk,0,0
6297200889,PhysicalRisk,0,0
6297202939,PhysicalRisk,0,0
6297203327,PhysicalRisk,0,0
6297206449,PhysicalRisk,0,0
6297208170,PhysicalRisk,0,0
6297223938,PhysicalRisk,0,0
6297226301,PhysicalRisk,0,0
6297264173,PhysicalRisk,0,0
6297280044,PhysicalRisk,0,0
6297282497,PhysicalRisk,0,0
6297288246,PhysicalRisk,0,0
6297291179,PhysicalRisk,0,0
6297309391,PhysicalRisk,0,0
6297366208,PhysicalRisk,0,0
6297373891,PhysicalRisk,0,0
6297378709,PhysicalRisk,0,0
6297402697,PhysicalRisk,0,0
6297426406,PhysicalRisk,0,0
6297475563,PhysicalRisk,0,0
6297479353,PhysicalRisk,0,0
6297510865,PhysicalRisk,0,0
6297520072,PhysicalRisk,0,0
6297529791,PhysicalRisk,0,0
6297531420,PhysicalRisk,0,0
6297538182,PhysicalRisk,0,0
6297588793,PhysicalRisk,0,0
6297624448,PhysicalRisk,0,0
6297648678,PhysicalRisk,0,0
6297689071,PhysicalRisk,0,0
6297084394,PhysicalRisk,0,0
6297084863,PhysicalRisk,0,0
6297085084,PhysicalRisk,0,0
6297085330,PhysicalRisk,0,0
6297087991,PhysicalRisk,0,0
6297090204,PhysicalRisk,0,0
6297090562,PhysicalRisk,0,0
6297092200,PhysicalRisk,0,0
6297092347,PhysicalRisk,0,0
6297092458,PhysicalRisk,0,1
6297093379,PhysicalRisk,0,0
6297093949,PhysicalRisk,0,0
6297094742,PhysicalRisk,0,0
6297095408,PhysicalRisk,0,1
6297095921,PhysicalRisk,0,0
6297096535,PhysicalRisk,0,0
6297102036,PhysicalRisk,0,0
6297102182,PhysicalRisk,0,1
6297104605,PhysicalRisk,0,0
6297106096,PhysicalRisk,0,0
6297106102,PhysicalRisk,0,0
6297106542,PhysicalRisk,0,1
6297114236,PhysicalRisk,0,0
6297115726,PhysicalRisk,0,1
6297118264,PhysicalRisk,0,0
6297119394,PhysicalRisk,0,0
6297119672,PhysicalRisk,0,1
6297123538,PhysicalRisk,0,0
6297125861,PhysicalRisk,0,0
6297127371,PhysicalRisk,0,0
6297128451,PhysicalRisk,1,1
6297130748,PhysicalRisk,0,0
6297131849,PhysicalRisk,1,1
6297134390,PhysicalRisk,0,0
6297135218,PhysicalRisk,0,0
6297136368,PhysicalRisk,0,1
6297137719,PhysicalRisk,0,0
6297143131,PhysicalRisk,0,0
6297143573,PhysicalRisk,0,0
6297144359,PhysicalRisk,0,0
6297147095,PhysicalRisk,0,0
6297147723,PhysicalRisk,0,0
6297153605,PhysicalRisk,0,0
6297162712,PhysicalRisk,0,0
6297164295,PhysicalRisk,0,1
6297164684,PhysicalRisk,1,1
6297173237,PhysicalRisk,0,0
6297182938,PhysicalRisk,0,0
6297183440,PhysicalRisk,0,0
6297183511,PhysicalRisk,0,0
6297186867,PhysicalRisk,0,0
6297188506,PhysicalRisk,0,0
6297192335,PhysicalRisk,0,0
6297194482,PhysicalRisk,0,0
6297199671,PhysicalRisk,0,0
6297199847,PhysicalRisk,0,0
6297200501,PhysicalRisk,0,0
6297200628,PhysicalRisk,0,1
6297200635,PhysicalRisk,1,1
6297202377,PhysicalRisk,0,0
6297202950,PhysicalRisk,0,1
6297204378,PhysicalRisk,0,0
6297214605,PhysicalRisk,0,1
6297218301,PhysicalRisk,0,0
6297250553,PhysicalRisk,0,0
6297268319,PhysicalRisk,0,0
6297273339,PhysicalRisk,0,0
6297276868,PhysicalRisk,1,1
6297286332,PhysicalRisk,0,0
6297305259,PhysicalRisk,0,0
6297348086,PhysicalRisk,0,0
6297353021,PhysicalRisk,0,0
6297357432,PhysicalRisk,0,0
6297358181,PhysicalRisk,0,0
6297358630,PhysicalRisk,0,0
6297384573,PhysicalRisk,0,1
6297388125,PhysicalRisk,0,0
6297399576,PhysicalRisk,0,0
6297402305,PhysicalRisk,0,0
6297446232,PhysicalRisk,0,0
6297459273,PhysicalRisk,0,0
6297480451,PhysicalRisk,0,0
6297481285,PhysicalRisk,1,1
6297503428,PhysicalRisk,0,0
6297538474,PhysicalRisk,0,0
6297540267,PhysicalRisk,0,0
6297568973,PhysicalRisk,0,0
6297634747,PhysicalRisk,0,0
6297657007,PhysicalRisk,0,0
6297679841,PhysicalRisk,1,1
6297085434,PhysicalRisk,1,0
6297085888,PhysicalRisk,0,0
6297087370,PhysicalRisk,0,0
6297087586,PhysicalRisk,0,0
6297087596,PhysicalRisk,0,0
6297088535,PhysicalRisk,0,0
6297089491,PhysicalRisk,0,0
6297090036,PhysicalRisk,0,0
6297092146,PhysicalRisk,0,0
6297093732,PhysicalRisk,0,0
6297094527,PhysicalRisk,0,0
6297095030,PhysicalRisk,0,0
6297095488,PhysicalRisk,0,1
6297095762,PhysicalRisk,0,0
6297097737,PhysicalRisk,0,0
6297097891,PhysicalRisk,0,0
6297098147,PhysicalRisk,0,0
6297098542,PhysicalRisk,0,0
6297099345,PhysicalRisk,0,0
6297103562,PhysicalRisk,0,0
6297104180,PhysicalRisk,0,0
6297107145,PhysicalRisk,0,0
6297107244,PhysicalRisk,0,0
6297107994,PhysicalRisk,0,0
6297108103,PhysicalRisk,0,0
6297109495,PhysicalRisk,0,0
6297111367,PhysicalRisk,0,0
6297112355,PhysicalRisk,0,0
6297113413,PhysicalRisk,0,0
6297113691,PhysicalRisk,0,0
6297113899,PhysicalRisk,0,1
6297115532,PhysicalRisk,0,0
6297116194,PhysicalRisk,0,0
6297117730,PhysicalRisk,0,0
6297117940,PhysicalRisk,0,0
6297117960,PhysicalRisk,0,1
6297119550,PhysicalRisk,0,1
6297122963,PhysicalRisk,0,1
6297123125,PhysicalRisk,0,0
6297123583,PhysicalRisk,0,0
6297128816,PhysicalRisk,0,0
6297132428,PhysicalRisk,0,0
6297134747,PhysicalRisk,1,1
6297135288,PhysicalRisk,0,0
6297137613,PhysicalRisk,0,0
6297142129,PhysicalRisk,0,0
6297145065,PhysicalRisk,0,0
6297147521,PhysicalRisk,0,0
6297153365,PhysicalRisk,0,0
6297155132,PhysicalRisk,0,0
6297155426,PhysicalRisk,0,0
6297156874,PhysicalRisk,0,0
6297161815,PhysicalRisk,0,0
6297162736,PhysicalRisk,0,0
6297163812,PhysicalRisk,0,0
6297166684,PhysicalRisk,0,0
6297172639,PhysicalRisk,0,0
6297183415,PhysicalRisk,0,0
6297187097,PhysicalRisk,0,0
6297191259,PhysicalRisk,0,0
6297192905,PhysicalRisk,0,0
6297195431,PhysicalRisk,1,0
6297199984,PhysicalRisk,0,0
6297200751,PhysicalRisk,0,0
6297202360,PhysicalRisk,0,0
6297203289,PhysicalRisk,0,0
6297220574,PhysicalRisk,0,0
6297223279,PhysicalRisk,0,0
6297235496,PhysicalRisk,0,0
6297240392,PhysicalRisk,0,0
6297252813,PhysicalRisk,1,1
6297265963,PhysicalRisk,0,0
6297286920,PhysicalRisk,0,0
6297321790,PhysicalRisk,0,0
6297325727,PhysicalRisk,0,0
6297339557,PhysicalRisk,0,0
6297359889,PhysicalRisk,0,0
6297362319,PhysicalRisk,0,0
6297402285,PhysicalRisk,0,1
6297421188,PhysicalRisk,0,0
6297425142,PhysicalRisk,0,0
6297431668,PhysicalRisk,1,1
6297453769,PhysicalRisk,0,0
6297456913,PhysicalRisk,0,0
6297457789,PhysicalRisk,0,0
6297483296,PhysicalRisk,0,0
6297488926,PhysicalRisk,0,0
6297529887,PhysicalRisk,0,1
6297550923,PhysicalRisk,0,0
6297596917,PhysicalRisk,0,0
6297604728,PhysicalRisk,0,0
6297617486,PhysicalRisk,0,0
6297629947,PhysicalRisk,0,0
6297644692,PhysicalRisk,1,1
6297649986,PhysicalRisk,0,0
6297656168,PhysicalRisk,0,0
6297658171,PhysicalRisk,0,0
6297669706,PhysicalRisk,0,0
6297681000,PhysicalRisk,0,0
6297682697,PhysicalRisk,0,0
6297085202,OtherRisk,0,0
6297086071,OtherRisk,0,0
6297086289,OtherRisk,0,0
6297089103,OtherRisk,0,0
6297089937,OtherRisk,0,0
6297090064,OtherRisk,0,0
6297090433,OtherRisk,0,0
6297092996,OtherRisk,1,1
6297094841,OtherRisk,0,0
6297097818,OtherRisk,0,0
6297098747,OtherRisk,0,0
6297099941,OtherRisk,0,0
6297101782,OtherRisk,0,0
6297103396,OtherRisk,0,0
6297104484,OtherRisk,0,0
6297104647,OtherRisk,0,0
6297111301,OtherRisk,0,0
6297118083,OtherRisk,0,0
6297118259,OtherRisk,0,0
6297118875,OtherRisk,1,1
6297121694,OtherRisk,0,0
6297122166,OtherRisk,0,0
6297122424,OtherRisk,0,0
6297122836,OtherRisk,0,0
6297123519,OtherRisk,0,0
6297124566,OtherRisk,1,1
6297125968,OtherRisk,1,1
6297127481,OtherRisk,0,0
6297128130,OtherRisk,0,0
6297129162,OtherRisk,0,0
6297130848,OtherRisk,1,1
6297132475,OtherRisk,0,0
6297132635,OtherRisk,0,0
6297133952,OtherRisk,0,0
6297145638,OtherRisk,0,0
6297148765,OtherRisk,0,0
6297148908,OtherRisk,0,0
6297150072,OtherRisk,0,0
6297150166,OtherRisk,0,0
6297154805,OtherRisk,0,0
6297159851,OtherRisk,0,0
6297163318,OtherRisk,1,1
6297176623,OtherRisk,0,0
6297200998,OtherRisk,0,0
6297203618,OtherRisk,1,1
6297223834,OtherRisk,0,0
6297278839,OtherRisk,0,0
6297296031,OtherRisk,0,0
6297334285,OtherRisk,0,0
6297339588,OtherRisk,0,0
6297357836,OtherRisk,0,0
6297372448,OtherRisk,0,0
6297372646,OtherRisk,0,0
6297399349,OtherRisk,0,0
6297420676,OtherRisk,0,0
6297421194,OtherRisk,0,0
6297484456,OtherRisk,0,0
